Situação,Cod. Registro,Instituto,Cargo,Abrangência,Turno,Cenário,Candidato,Partido,Pontuação (%),Margem de Erro,Divulgação,Fonte de Coleta
F,BR-03238/2026,Quaest,Presidente,Ceará,1,Cenário 1,Indecisos,,"9,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,1,Cenário 1,Branco/nulo/não vai votar,,"8,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Flávio Bolsonaro,Lula,PT,"60,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Flávio Bolsonaro,Flávio Bolsonaro,PL,"23,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Flávio Bolsonaro,Indecisos,,"5,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Flávio Bolsonaro,Branco/nulo/não vai votar,,"12,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Ronaldo Caiado,Lula,PT,"60,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Ronaldo Caiado,Ronaldo Caiado,PSD,"19,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Ronaldo Caiado,Indecisos,,"6,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Ronaldo Caiado,Branco/nulo/não vai votar,,"15,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Romeu Zema,Lula,PT,"60,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Romeu Zema,Romeu Zema,Novo,"17,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Romeu Zema,Indecisos,,"6,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Romeu Zema,Branco/nulo/não vai votar,,"17,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Renan Santos,Lula,PT,"60,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Renan Santos,Renan Santos,Missão,"17,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Renan Santos,Indecisos,,"6,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,BR-03238/2026,Quaest,Presidente,Ceará,2,Lula x Renan Santos,Branco/nulo/não vai votar,,"17,00",3,30/07/2026,https://static.poder360.com.br/uploads/2026/07/Quaest-Ceara-30jul2026.pdf
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Cenário 1,Ciro Gomes,PSDB,"44,80","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Cenário 1,Elmano de Freitas,PT,"34,20","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Cenário 1,Eduardo Girão,Novo,"7,9","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Cenário 1,Professor Jarir Pereira,PSOL,"1,60","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Cenário 1,Nenhum/branco/nulo,,"6,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Cenário 1,Não Sabe/não respondeu,,"5,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Ciro Gomes x Elmano de Freitas,Ciro Gomes,PSDB,"51,90","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Ciro Gomes x Elmano de Freitas,Elmano de Freitas,PT,"37,20","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Ciro Gomes x Elmano de Freitas,Nenhum/branco/nulo,,"6,40","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Governador,Ceará,1,Ciro Gomes x Elmano de Freitas,Não Sabe/não respondeu,,"4,50","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Capitão Wagner,União Brasil,"44,70","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Eunício Oliveira,MDB,"35,20","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Luizianne Lins,Rede,"25,10","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Júnior Mano,PSB,"11,50","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Pastor Alcides Fernandes,PL,"10,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Moses Rodrigues,União Brasil,"7,70","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,General Theóphilo,Novo,"5,10","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Nenhum/branco/nulo,,"10,90","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 1,Não Sabe/não respondeu,,"6,60","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,Eunício Oliveira,MDB,"37,60","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,Roberto Cláudio,União Brasil,"35,90","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,José Guimarães,PT,"17,80","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,Priscila Costa,PL,"14,00","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,Júnior Mano,PSB,"13,00","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,Chiquinho Feitosa,Republicanos,"7,00","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,General Theóphilo,Novo,"6,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,Nenhum/branco/nulo,,"14,60","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 2,Não Sabe/não respondeu,,"6,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Capitão Wagner,União Brasil,"39,10","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Eunício Oliveira,MDB,"26,40","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Roberto Cláudio,União Brasil,"24,90","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Luizianne Lins,Rede,"19,90","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,José Guimarães,PT,"13,40","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Júnior Mano,PSB,"9,10","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Pastor Alcides Fernandes,PL,"8,10","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Priscila Costa,PL,"8,00","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Chiquinho Feitosa,Republicanos,"4,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Moses Rodrigues,União Brasil,"4,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,General Theóphilo,Novo,"3,50","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Nenhum/branco/nulo,,"8,60","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-05139/2026,Paraná Pesquisas,Senador,Ceará,1,Cenário 3,Não Sabe/não respondeu,,"5,30","2,6",22/01/2026,https://paranapesquisas.com.br/pesquisas/parana-pesquisas-regista-pesquisa-no-estado-do-ceara-para-os-cargos-de-governador-e-senador-registro-tse-n-o-ce-05139-2026-janeiro-2026/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Elmano de Freitas,PT,"41,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Ciro Gomes,PSDB,"38,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Eduardo Girão,Novo,"15,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Jarir Pereira,PSOL,"1,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Branco/nulo,,"3,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 1,Não sabe/não respondeu,,"2,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 2,Elmano de Freitas,PT,"44,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 2,Roberto Cláudio,União Brasil,"26,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 2,Eduardo Girão,Novo,"16,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 2,Jarir Pereira,PSOL,"1,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 2,Branco/nulo,,"5,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 2,Não sabe/não respondeu,,"8,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 3,Elmano de Freitas,PT,"44,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 3,Ciro Gomes,PSDB,"44,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 3,Branco/nulo,,"6,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 3,Não sabe/não respondeu,,"6,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 4,Elmano de Freitas,PT,"48,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 4,Roberto Cláudio,União Brasil,"32,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 4,Branco/nulo,,"11,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Governador,Ceará,1,Cenário 4,Não sabe/não respondeu,,"9,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ceara-elmano-e-ciro-empatam-para-governador/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Capitão Wagner,União Brasil,"17,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Júnior Mano,PSB,"15,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Eunício Olveira,MDB,"13,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,José Guimarães,PT,"12,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Pastor Alcides Fernandes,PL,"12,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Chagas Vieira,Sem partido,"6,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Priscila Costa,PL,"6,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Chiquinho Feitosa,Republicanos,"5,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,General Theóphilo,Novo,"3,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Cândido Albuquerque,PSDB,"2,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
F,CE-07935/2026,RealTime BigData,Senador,Ceará,1,Cenário 1,Branco/nulo,,"4,00",2,04/02/2026,https://www.cnnbrasil.com.br/eleicoes/real-time-big-data-no-ce-wagner-jr-mano-e-eunicio-lideram-para-senado/
